booking_id,arrival_date,lead_time,is_flexible,actual_temp,actual_precip,forecast_14d_temp,forecast_14d_precip,forecast_3d_temp,forecast_3d_precip,weather_penalty_14d,weather_penalty_3d,weather_shock,cancellation_prob,is_canceled
234,2025-04-18,36,False,26.4,2.5,29.8,2.5,30.4,0.7,5.0,1.4,0.0,0.05,0
235,2022-06-24,24,True,25.6,0.0,28.8,1.5,25.7,1.2,3.0,2.4,0.0,0.05448941413423795,0
236,2020-01-17,34,False,3.5,0.0,5.2,7.3,2.0,0.0,23.0,10.0,0.0,0.05,0
237,2021-08-20,23,True,20.3,5.9,23.4,8.9,18.8,6.3,17.8,14.2,0.0,0.05448941413423795,0
238,2023-08-09,36,False,19.5,0.9,19.4,0.0,17.9,1.9,1.3,5.85,4.55,0.05,0
239,2024-09-20,42,True,23.0,0.0,24.9,7.3,21.6,0.0,14.6,0.2,0.0,0.05448941413423795,0
240,2020-09-20,41,True,17.9,0.0,17.8,0.0,16.4,3.0,2.1,8.8,6.7,0.5792716602202669,0
241,2020-08-23,28,True,22.7,0.6,22.3,0.0,23.7,0.5,0.0,1.0,1.0,0.06462834646727623,1
242,2025-07-28,19,True,22.9,21.7,22.1,24.6,27.0,22.5,49.2,45.0,0.0,0.05448941413423795,0
243,2024-07-23,21,True,23.8,1.9,20.8,1.8,23.8,3.1,4.2,6.2,2.0,0.09574498307165732,0
244,2023-07-30,35,True,24.0,1.5,24.2,7.9,24.0,1.1,15.8,2.2,0.0,0.05448941413423795,0
245,2024-08-14,124,True,25.1,0.0,19.8,0.0,25.4,0.0,1.1,0.0,0.0,0.05448941413423795,0
246,2022-08-06,23,True,21.9,1.6,22.8,1.2,21.8,3.3,2.4,6.7,4.3,0.37397223873226576,0
247,2024-08-01,32,True,24.1,0.0,33.3,0.0,26.5,0.6,0.0,1.2,1.2,0.0684630728048154,0
248,2022-05-23,21,True,17.0,0.2,14.4,0.0,15.9,0.8,3.8,4.65,0.85,0.06227239128446774,0
249,2021-07-15,19,False,28.8,14.5,32.4,11.4,31.9,14.2,22.8,28.4,5.6,0.05,0
250,2024-06-26,21,False,27.6,0.0,36.3,0.0,30.7,0.0,0.0,0.0,0.0,0.05,0
251,2022-07-26,16,True,26.1,6.9,21.9,4.6,27.2,6.1,9.25,12.2,2.95,0.17153564072110333,1
252,2025-10-24,55,True,11.6,17.1,13.3,11.2,11.2,19.1,26.75,43.6,16.85,0.5999998894543415,0
253,2022-03-03,16,True,2.6,0.4,-2.0,0.0,3.0,0.0,12.0,9.5,0.0,0.05448941413423795,0
254,2025-07-27,24,True,24.6,1.6,26.3,0.0,26.2,5.3,0.0,10.6,10.6,0.5998002013277302,0
255,2025-08-10,18,False,22.1,1.4,16.9,6.5,21.6,0.0,15.55,0.2,0.0,0.05,0
256,2021-07-12,19,True,28.7,0.0,29.0,0.0,29.3,3.5,0.0,7.0,7.0,0.5853716535327238,0
257,2024-09-19,56,True,22.7,0.0,19.7,5.2,23.6,0.0,11.55,0.0,0.0,0.05448941413423795,0
258,2022-08-12,29,True,27.6,0.0,26.4,6.3,27.5,0.0,12.6,0.0,0.0,0.05448941413423795,0
259,2025-07-23,19,False,22.0,1.8,23.3,0.0,23.2,1.8,0.0,3.6,3.6,0.05,0
260,2022-09-02,21,True,17.2,0.0,16.2,9.6,14.4,0.3,22.1,4.4,0.0,0.05448941413423795,0
261,2024-07-14,20,False,23.6,2.5,26.9,0.0,23.9,2.2,0.0,4.4,4.4,0.05,0
262,2022-09-22,26,False,12.9,0.6,11.0,0.7,12.5,2.4,6.9,9.55,2.65,0.05,0
263,2021-06-25,28,True,23.5,0.4,21.7,0.0,21.8,0.0,0.15,0.1,0.0,0.05448941413423795,0
264,2021-05-01,81,True,10.9,0.0,21.7,0.0,9.9,0.2,0.15,6.45,6.3,0.5672615987129243,1
265,2022-08-02,16,True,23.6,0.0,25.3,4.9,26.4,1.9,9.8,3.8,0.0,0.05448941413423795,0
266,2024-07-28,26,True,23.4,5.2,24.6,5.3,23.0,5.2,10.6,10.4,0.0,0.05448941413423795,0
267,2023-08-18,23,True,30.6,0.3,37.2,0.0,27.6,1.1,0.0,2.2,2.2,0.10687024830203729,0
268,2024-03-22,43,True,7.6,1.0,10.0,0.0,10.1,2.6,6.0,11.15,5.15,0.4894450501372089,1
269,2021-08-30,31,True,17.8,8.0,20.2,3.3,15.9,8.6,7.5,20.25,12.75,0.599984855369887,1
270,2022-10-27,35,True,14.1,0.0,11.6,0.0,13.7,2.7,5.2,9.55,4.35,0.38191578742559945,0
271,2020-06-05,31,False,19.6,8.8,16.0,9.5,22.4,10.2,22.0,20.4,0.0,0.05,0
272,2024-11-03,19,False,8.6,0.5,5.9,0.0,8.8,0.0,8.05,6.6,0.0,0.05,1
273,2025-11-24,50,True,-0.6,0.5,-2.4,0.0,-2.5,0.4,12.2,13.05,0.85,0.06227239128446774,0
274,2022-07-10,39,True,18.0,3.0,21.8,13.6,16.5,0.6,27.3,3.95,0.0,0.05448941413423795,1
275,2020-02-09,42,True,5.4,0.0,8.7,0.0,5.7,1.6,6.65,11.35,4.7,0.43415586880139634,0
276,2021-01-12,52,False,-0.6,5.1,1.7,1.8,-0.3,4.6,13.75,20.35,6.6,0.05,0
277,2023-11-11,32,False,7.9,0.6,6.9,1.7,9.9,4.7,10.95,15.45,4.5,0.05,0
278,2023-08-26,60,True,28.8,0.8,27.9,4.7,31.0,0.0,9.4,0.0,0.0,0.05448941413423795,0
279,2024-09-06,31,True,27.5,0.0,27.8,0.8,29.2,3.3,1.6,6.6,5.0,0.4726886309244597,1
280,2021-07-26,24,True,27.4,12.3,26.7,19.1,27.9,12.8,38.2,25.6,0.0,0.05448941413423795,0
281,2024-08-08,26,True,25.4,0.8,24.4,1.9,25.4,0.0,3.8,0.0,0.0,0.05448941413423795,0
282,2024-03-20,26,True,5.8,0.0,-0.3,0.0,5.8,0.0,11.15,8.1,0.0,0.05448941413423795,0
283,2021-11-26,22,True,3.9,0.9,9.1,2.1,3.4,3.7,10.65,16.7,6.05,0.5567093145562056,1
284,2023-06-06,67,False,25.0,0.0,32.3,1.0,22.0,1.4,2.0,2.8,0.8,0.05,0
285,2020-10-23,30,True,15.1,0.0,14.3,0.0,16.4,0.1,3.85,3.0,0.0,0.05448941413423795,0
286,2022-09-04,27,False,19.0,0.0,19.4,0.0,15.4,0.0,1.3,3.3,2.0,0.05,0
287,2025-06-08,31,True,22.0,3.1,20.5,6.6,22.8,3.7,13.95,7.4,0.0,0.05448941413423795,0
288,2022-07-28,192,True,20.2,0.6,20.9,2.9,19.4,0.5,6.35,2.3,0.0,0.05448941413423795,0
289,2025-01-23,18,False,1.5,0.3,-7.2,0.1,2.1,1.8,14.8,13.55,0.0,0.05,0
290,2023-07-30,20,False,24.0,1.5,24.2,7.9,24.0,1.1,15.8,2.2,0.0,0.05,0
291,2021-04-03,18,False,6.0,1.0,8.4,9.0,5.2,0.0,24.8,8.4,0.0,0.05,0
292,2023-07-20,24,False,20.6,0.4,17.3,14.7,22.0,0.0,31.75,0.0,0.0,0.05,0
293,2023-01-25,29,False,-1.6,0.0,-3.3,5.2,0.1,4.2,23.05,19.35,0.0,0.05,0
294,2022-07-01,22,True,30.4,1.7,30.7,3.0,30.8,0.2,6.0,0.4,0.0,0.05448941413423795,1
295,2020-09-04,21,False,19.2,4.8,17.3,7.6,18.2,1.6,17.55,5.1,0.0,0.05,0
296,2022-07-23,28,False,26.8,4.5,26.1,13.2,27.5,0.7,26.4,1.4,0.0,0.05,0
297,2020-07-09,22,True,18.0,0.7,15.4,11.4,17.3,1.4,26.1,5.15,0.0,0.05448941413423795,0
298,2020-08-09,30,True,27.2,0.3,26.3,8.2,24.4,0.0,16.4,0.0,0.0,0.05448941413423795,0
299,2022-07-22,47,False,31.9,0.1,31.1,0.0,28.6,1.6,0.0,3.2,3.2,0.05,0
300,2021-09-27,36,False,15.1,0.0,16.5,0.0,12.6,0.0,2.75,4.7,1.95,0.05,0
301,2025-08-02,41,True,23.5,0.7,21.6,0.0,22.5,0.0,0.2,0.0,0.0,0.05448941413423795,0
302,2022-06-03,46,False,19.0,0.1,14.3,0.0,20.0,1.7,3.85,4.4,0.55,0.05,0
303,2024-07-31,30,False,23.9,0.0,27.5,3.4,22.5,0.0,6.8,0.0,0.0,0.05,0
304,2023-04-23,25,True,19.8,0.0,17.2,1.0,17.7,1.0,4.4,4.15,0.0,0.05448941413423795,0
305,2024-05-18,20,False,24.0,0.0,25.4,5.6,22.9,0.0,11.2,0.0,0.0,0.05,0
306,2021-08-03,23,True,20.8,0.8,18.5,6.6,21.3,0.4,14.95,1.15,0.0,0.05448941413423795,0
307,2025-08-22,22,True,19.9,0.2,22.6,6.6,21.2,0.6,13.2,1.6,0.0,0.05448941413423795,0
308,2023-04-23,38,True,19.8,0.0,17.2,1.0,17.7,1.0,4.4,4.15,0.0,0.05448941413423795,0
309,2024-12-23,31,False,4.0,0.3,12.0,0.0,3.7,0.3,5.0,9.75,4.75,0.05,0
310,2022-04-29,37,True,13.5,0.0,12.6,2.7,12.7,0.3,10.1,5.25,0.0,0.05448941413423795,0
311,2020-08-11,18,False,22.9,0.0,24.6,6.2,20.5,0.5,12.4,1.75,0.0,0.05,0
312,2024-01-27,58,True,3.3,4.9,4.0,9.9,0.7,4.7,28.8,20.05,0.0,0.05448941413423795,0
313,2020-01-29,22,False,3.0,4.2,-0.7,3.9,2.1,3.5,19.15,16.95,0.0,0.05,1
314,2022-10-04,19,False,14.3,0.0,14.9,6.8,15.3,0.9,17.15,5.15,0.0,0.05,0
315,2021-04-06,22,False,4.7,0.6,6.6,0.0,4.8,2.7,7.7,14.0,6.3,0.05,0
316,2023-09-14,128,False,21.0,0.0,23.0,1.6,21.8,2.8,3.2,5.7,2.5,0.05,1
317,2025-10-17,23,False,12.9,4.2,17.2,6.9,12.6,3.8,16.2,12.3,0.0,0.05,0
318,2022-09-18,23,True,14.1,2.7,16.7,0.0,11.0,2.0,2.65,9.5,6.85,0.5825780743915191,0
319,2024-11-03,24,True,8.6,0.5,5.9,0.0,8.8,0.0,8.05,6.6,0.0,0.05448941413423795,0
320,2023-01-31,25,True,2.2,1.4,2.7,0.0,2.7,3.6,9.65,16.85,7.2,0.5884272591387425,0
321,2022-12-18,20,False,-4.0,0.0,-3.0,3.8,-4.5,0.0,20.1,13.25,0.0,0.05,0
322,2025-08-08,28,True,21.4,1.2,19.2,0.0,21.4,4.1,1.4,8.5,7.1,0.5869866820144964,0
323,2025-06-20,46,True,18.9,0.2,13.9,6.3,17.6,0.1,16.65,2.4,0.0,0.05448941413423795,0
324,2024-09-03,30,False,29.2,0.0,29.5,0.0,32.0,0.8,0.0,1.6,1.6,0.05,0
325,2021-09-17,18,False,16.3,1.7,15.8,2.0,15.5,2.4,7.1,8.05,0.95,0.05,0
326,2023-06-05,23,False,21.9,0.0,24.4,0.0,23.2,3.2,0.0,6.4,6.4,0.05,0
327,2021-06-20,21,True,29.9,0.0,35.7,6.6,28.6,0.0,13.2,0.0,0.0,0.05448941413423795,0
328,2022-08-25,27,True,27.7,0.8,29.0,7.5,30.4,1.4,15.0,2.8,0.0,0.05448941413423795,0
329,2022-11-06,54,True,9.0,0.0,8.4,0.8,11.5,0.0,8.4,5.25,0.0,0.05448941413423795,0
330,2024-12-25,25,True,3.8,0.0,-0.3,4.6,3.6,0.0,20.35,9.2,0.0,0.05448941413423795,0
331,2025-06-27,25,True,22.1,4.7,25.0,5.6,19.3,6.9,11.2,15.15,3.95,0.31675247410932444,1
332,2022-07-20,74,True,25.5,0.0,24.6,0.0,28.3,0.0,0.0,0.0,0.0,0.05448941413423795,0
333,2020-03-06,41,True,7.3,4.4,12.5,13.4,9.3,3.6,31.55,13.55,0.0,0.05448941413423795,0
334,2025-04-13,34,True,18.6,0.0,20.7,0.0,21.5,0.0,0.65,0.25,0.0,0.05448941413423795,0
335,2021-01-29,85,True,-2.5,1.9,-6.3,0.0,-0.7,0.0,14.15,11.35,0.0,0.05448941413423795,0
336,2023-09-08,33,True,25.2,0.0,24.7,0.0,21.4,0.0,0.0,0.3,0.3,0.05641212910515821,0
337,2020-04-01,16,False,4.6,0.1,6.4,0.0,6.1,0.0,7.8,7.95,0.15,0.05,0
338,2022-07-02,40,False,24.0,0.3,26.7,4.3,26.4,1.0,8.6,2.0,0.0,0.05,0
339,2025-11-09,17,False,5.2,0.2,8.0,3.0,3.0,0.0,13.0,9.5,0.0,0.05,0
340,2020-08-12,32,True,21.9,0.0,24.3,0.0,21.2,1.1,0.0,2.6,2.6,0.136402507886999,0
341,2022-07-31,17,False,17.8,16.1,16.0,4.2,18.8,16.2,11.4,34.0,22.6,0.05,0
342,2021-09-30,22,False,10.9,6.2,10.2,6.3,9.0,2.8,18.5,12.1,0.0,0.05,0
343,2025-07-07,23,True,23.0,3.3,26.1,10.6,24.2,4.3,21.2,8.6,0.0,0.05448941413423795,0
344,2025-05-11,20,True,11.9,0.1,11.5,7.0,16.6,0.6,19.25,3.9,0.0,0.05448941413423795,0
345,2021-07-07,23,True,28.0,0.2,32.3,6.7,28.4,0.0,13.4,0.0,0.0,0.05448941413423795,0
346,2020-07-19,45,False,26.2,0.0,25.5,4.4,26.7,0.0,8.8,0.0,0.0,0.05,0
347,2023-09-14,20,True,21.0,0.0,23.0,1.6,21.8,2.8,3.2,5.7,2.5,0.1280180856952683,0
348,2022-01-14,34,False,6.6,0.9,7.1,4.1,7.4,0.0,15.65,7.3,0.0,0.05,0
349,2024-01-21,19,True,-0.1,0.0,-2.2,0.0,-0.7,1.6,12.1,14.55,2.45,0.12408667857361548,0
350,2020-04-26,24,False,12.1,0.4,8.7,0.0,12.0,1.5,6.65,8.0,1.35,0.05,0
351,2020-09-20,30,False,17.9,0.0,17.8,0.0,16.4,3.0,2.1,8.8,6.7,0.05,0
352,2024-03-14,19,False,10.4,0.1,12.7,0.0,9.7,1.1,4.65,8.35,3.7,0.05,0
353,2021-06-06,18,True,22.6,0.0,20.9,0.0,21.6,0.7,0.55,1.6,1.05,0.06550740838357842,0
354,2025-03-29,33,True,15.9,0.0,14.7,6.3,13.2,0.0,16.25,4.4,0.0,0.05448941413423795,0
355,2020-06-21,47,False,24.5,7.6,21.0,5.1,24.4,6.3,10.7,12.6,1.9,0.05,0
356,2021-06-10,25,False,22.6,0.0,20.8,0.5,20.2,0.0,1.6,0.9,0.0,0.05,0
357,2025-12-26,22,True,4.1,0.0,3.6,0.0,2.0,0.6,9.2,11.2,2.0,0.09574498307165732,0
358,2022-08-12,28,False,27.6,0.0,26.4,6.3,27.5,0.0,12.6,0.0,0.0,0.05,1
359,2024-05-13,27,True,18.4,0.0,19.2,0.0,14.9,0.6,1.4,4.75,3.35,0.22287593733396038,0
360,2021-02-28,29,True,5.0,0.0,10.0,3.9,6.0,0.0,13.8,8.0,0.0,0.05448941413423795,0
361,2023-08-24,15,True,23.6,0.9,22.1,0.0,25.4,4.2,0.0,8.4,8.4,0.5972133538665937,0
362,2024-06-22,19,False,27.8,12.8,27.3,15.9,27.3,10.4,31.8,20.8,0.0,0.05,0
363,2021-10-25,20,True,10.0,0.0,9.9,0.0,9.2,0.0,6.05,6.4,0.35,0.056803728107089335,1
364,2024-12-15,28,False,3.7,0.8,-5.8,9.0,3.0,0.8,31.9,11.1,0.0,0.05,0
365,2023-08-16,28,True,32.8,0.0,33.8,0.0,33.5,1.0,0.0,2.0,2.0,0.09574498307165732,0
366,2022-06-19,36,False,30.7,0.0,36.4,0.0,31.3,0.0,0.0,0.0,0.0,0.05,0
367,2023-06-21,29,False,28.8,0.0,29.1,0.0,27.4,0.0,0.0,0.0,0.0,0.05,0
368,2023-07-14,18,True,22.9,4.4,18.3,8.7,23.5,3.7,19.25,7.4,0.0,0.05448941413423795,0
369,2020-12-27,59,True,-0.3,0.0,-1.3,0.0,2.0,0.8,11.65,11.6,0.0,0.05448941413423795,0
370,2022-07-05,52,True,24.5,1.1,23.8,0.0,25.4,2.0,0.0,4.0,4.0,0.325,1
371,2022-02-08,18,False,4.7,1.5,2.8,0.0,7.4,0.3,9.6,7.9,0.0,0.05,0
372,2022-07-03,30,True,23.8,0.2,26.2,0.0,23.7,0.0,0.0,0.0,0.0,0.05448941413423795,0
373,2024-08-04,21,True,24.7,2.5,27.2,0.0,27.0,4.5,0.0,9.0,9.0,0.598640057263851,1
374,2022-10-30,28,True,13.6,0.0,6.7,0.0,14.6,0.0,7.65,3.7,0.0,0.05448941413423795,0
375,2025-08-19,45,True,23.7,0.0,23.3,5.7,25.0,0.0,11.4,0.0,0.0,0.05448941413423795,0
376,2021-09-13,97,True,18.8,0.1,14.3,0.0,19.5,0.0,3.85,1.25,0.0,0.05448941413423795,1
377,2022-07-22,38,False,31.9,0.1,31.1,0.0,28.6,1.6,0.0,3.2,3.2,0.05,0
378,2024-09-05,30,True,27.4,0.0,24.4,4.7,25.9,0.0,9.4,0.0,0.0,0.05448941413423795,0
379,2023-06-07,23,True,27.0,0.0,23.5,0.0,27.6,0.0,0.0,0.0,0.0,0.05448941413423795,0
380,2023-06-09,28,False,27.2,0.0,28.0,3.7,25.4,0.0,7.4,0.0,0.0,0.05,0
381,2020-06-15,55,True,18.1,1.7,23.0,0.0,19.3,0.0,0.0,1.35,1.35,0.0719589336740476,0
382,2022-07-01,26,True,30.4,1.7,30.7,3.0,30.8,0.2,6.0,0.4,0.0,0.05448941413423795,0
383,2021-08-16,19,False,27.9,2.8,28.3,3.0,28.4,2.1,6.0,4.2,0.0,0.05,0
384,2025-12-28,17,True,3.5,0.0,11.0,0.0,2.9,0.3,5.5,10.15,4.65,0.42712406266603964,0
385,2021-10-03,33,True,16.5,0.0,12.2,7.8,19.0,0.0,20.5,1.5,0.0,0.05448941413423795,0
386,2025-06-13,29,True,19.9,0.0,19.3,6.2,21.1,0.0,13.75,0.45,0.0,0.05448941413423795,0
387,2024-02-06,21,True,6.8,17.9,11.7,13.9,8.6,17.6,32.95,41.9,8.95,0.598556183858837,1
388,2022-01-30,45,True,5.2,7.7,8.4,7.5,4.3,8.6,21.8,26.05,4.25,0.3659433842464125,0
389,2023-06-04,22,False,20.2,0.0,17.5,0.0,20.7,0.3,2.25,1.25,0.0,0.05,0
390,2025-01-26,25,True,7.2,0.1,5.0,0.0,5.4,2.0,8.5,12.3,3.8,0.2921574929030439,1
391,2025-06-11,26,False,17.1,8.6,21.0,0.0,16.1,9.2,0.5,21.35,20.85,0.05,0
392,2020-12-09,23,True,-1.4,0.3,-3.1,0.1,-2.2,0.0,12.75,12.1,0.0,0.05448941413423795,0
393,2022-01-25,29,False,2.2,0.0,-0.1,3.6,6.1,0.0,18.25,7.95,0.0,0.05,0
394,2022-01-09,48,False,-0.2,0.0,-0.4,7.7,1.3,0.0,26.6,10.35,0.0,0.05,0
395,2020-06-01,18,False,16.8,0.9,17.6,0.0,15.8,0.0,2.2,3.1,0.9,0.05,0
396,2023-08-10,33,True,20.6,0.1,19.8,0.0,20.1,0.0,1.1,0.95,0.0,0.05448941413423795,0
397,2025-03-20,28,True,12.8,0.0,11.7,0.0,13.5,0.0,5.15,4.25,0.0,0.05448941413423795,0
398,2022-06-10,28,True,23.0,1.7,25.7,0.0,23.8,0.0,0.0,0.0,0.0,0.05448941413423795,0
399,2024-07-10,41,False,31.6,0.0,34.6,0.0,31.9,3.2,0.0,6.4,6.4,0.05,0
400,2023-09-15,27,False,18.8,0.0,23.7,0.0,19.9,0.6,0.0,2.25,2.25,0.05,0
401,2022-06-03,33,True,19.0,0.1,14.3,0.0,20.0,1.7,3.85,4.4,0.55,0.05862030843632672,0
402,2020-09-30,37,False,17.7,0.8,14.4,0.0,17.7,2.6,3.8,7.35,3.55,0.05,0
403,2024-06-02,22,False,23.0,4.9,24.6,7.9,22.7,5.0,15.8,10.0,0.0,0.05,0
404,2025-03-19,30,True,9.1,0.0,14.2,0.0,8.9,1.2,3.9,8.95,5.05,0.47846435927889674,1
405,2024-03-12,24,True,5.9,0.5,8.7,6.0,6.4,0.0,18.65,7.8,0.0,0.05448941413423795,0
406,2020-03-06,25,False,7.3,4.4,12.5,13.4,9.3,3.6,31.55,13.55,0.0,0.05,0
407,2021-06-11,23,True,22.5,0.3,27.1,0.0,22.6,0.5,0.0,1.0,1.0,0.06462834646727623,0
408,2020-07-05,33,False,24.5,1.7,22.4,3.2,25.2,0.9,6.4,1.8,0.0,0.05,0
409,2023-07-07,27,False,22.8,0.0,25.3,2.7,24.2,0.0,5.4,0.0,0.0,0.05,0
410,2024-07-29,31,True,21.4,0.5,26.7,0.0,20.8,0.1,0.0,0.8,0.8,0.06157274086125756,0
411,2020-08-23,26,True,22.7,0.6,22.3,0.0,23.7,0.5,0.0,1.0,1.0,0.06462834646727623,0
412,2025-01-18,17,True,3.6,0.0,6.5,1.4,3.8,1.0,10.55,11.1,0.55,0.05862030843632672,0
413,2023-06-18,27,False,21.0,0.7,26.1,0.4,21.3,2.9,0.8,6.15,5.35,0.05,0
414,2024-03-27,27,True,14.4,0.0,11.6,0.0,14.9,0.0,5.2,3.55,0.0,0.05448941413423795,0
415,2025-09-26,29,True,14.1,0.0,15.1,7.8,14.0,0.4,19.05,4.8,0.0,0.05448941413423795,0
416,2020-07-22,21,False,18.5,0.8,21.7,0.0,20.1,0.0,0.15,0.95,0.8,0.05,0
417,2025-07-03,18,True,33.2,0.9,30.0,10.2,30.8,0.0,20.4,0.0,0.0,0.05448941413423795,0
418,2020-09-12,35,True,21.2,0.0,11.3,0.0,20.5,0.0,5.35,0.75,0.0,0.05448941413423795,0
419,2022-06-24,24,True,25.6,0.0,28.8,1.5,25.7,1.2,3.0,2.4,0.0,0.05448941413423795,0
420,2025-03-07,28,True,15.2,0.0,18.4,0.0,14.5,2.6,1.8,8.95,7.15,0.5877276087155323,1
421,2025-07-09,23,True,16.2,10.8,17.4,20.5,15.8,9.1,43.3,21.3,0.0,0.05448941413423795,0
422,2023-01-27,26,True,0.2,1.1,-3.5,3.3,1.2,0.4,19.35,11.2,0.0,0.05448941413423795,0
423,2023-08-05,22,False,21.6,1.6,20.2,4.5,23.7,0.6,9.9,1.2,0.0,0.05,0
424,2024-06-01,19,True,24.0,1.0,19.7,5.7,23.9,2.0,12.55,4.0,0.0,0.05448941413423795,0
425,2024-12-29,33,True,3.8,0.0,3.6,1.2,4.1,0.0,11.6,8.95,0.0,0.05448941413423795,0
426,2020-09-06,21,True,18.0,0.3,20.9,0.0,18.6,3.1,0.55,7.9,7.35,0.5903000128131526,1
427,2024-10-06,28,True,11.9,0.3,17.3,0.0,11.7,2.1,2.35,9.35,7.0,0.5853716535327238,0
428,2022-10-27,32,True,14.1,0.0,11.6,0.0,13.7,2.7,5.2,9.55,4.35,0.38191578742559945,0
429,2022-09-02,21,True,17.2,0.0,16.2,9.6,14.4,0.3,22.1,4.4,0.0,0.05448941413423795,0
430,2022-07-31,18,False,17.8,16.1,16.0,4.2,18.8,16.2,11.4,34.0,22.6,0.05,0
431,2023-02-05,122,True,-1.5,0.0,-6.8,0.0,-0.9,0.5,14.4,12.45,0.0,0.05448941413423795,0
432,2025-08-25,22,True,15.7,4.0,14.1,0.9,15.5,6.1,5.75,15.45,9.7,0.599412072273657,0
433,2023-06-10,35,True,22.5,0.0,25.3,3.2,25.0,0.0,6.4,0.0,0.0,0.05448941413423795,0
434,2025-09-05,84,True,27.2,0.6,24.8,0.0,26.3,1.2,0.0,2.4,2.4,0.12032386147549474,0
435,2021-02-20,39,True,3.3,0.0,5.1,4.7,5.6,1.8,17.85,11.8,0.0,0.05448941413423795,0
436,2024-06-21,23,True,25.4,0.0,26.1,1.7,26.9,2.3,3.4,4.6,1.2,0.0684630728048154,0
437,2024-10-15,25,True,12.1,0.3,12.2,8.6,13.6,2.8,22.1,9.8,0.0,0.05448941413423795,0
438,2024-02-17,20,True,8.3,3.0,3.4,0.0,8.4,5.1,9.3,17.0,7.7,0.5935878708948419,1
439,2023-08-20,41,True,29.8,0.2,26.2,0.0,29.6,0.0,0.0,0.0,0.0,0.05448941413423795,0
440,2023-06-30,34,True,24.4,1.7,24.2,3.5,27.9,0.8,7.0,1.6,0.0,0.05448941413423795,0
441,2025-04-11,22,True,10.9,6.3,15.1,5.0,10.5,4.2,13.45,14.15,0.7,0.06028858047489504,0
442,2024-11-18,19,True,4.7,0.9,4.2,0.0,5.8,1.3,8.9,10.7,1.8,0.08663441956629986,0
443,2020-09-07,18,False,17.0,0.5,14.6,0.0,15.1,0.0,3.7,3.45,0.0,0.05,0
444,2025-02-24,44,False,7.4,0.0,7.9,0.1,9.8,0.0,7.25,6.1,0.0,0.05,0
445,2022-07-19,28,False,25.6,3.9,23.3,4.9,24.8,4.9,9.8,9.8,0.0,0.05,0
446,2021-07-26,29,True,27.4,12.3,26.7,19.1,27.9,12.8,38.2,25.6,0.0,0.05448941413423795,0
447,2025-05-13,20,True,14.1,0.0,13.5,3.5,14.4,2.3,11.25,8.4,0.0,0.05448941413423795,0
448,2022-08-10,17,True,22.2,0.0,20.4,0.0,20.3,0.9,0.8,2.65,1.85,0.08874020199104941,0
449,2024-09-30,43,False,13.4,0.0,15.3,0.0,14.6,1.9,3.35,7.5,4.15,0.05,0
450,2021-08-07,27,True,22.0,1.0,21.0,2.4,22.3,0.5,5.3,1.0,0.0,0.05448941413423795,0
451,2020-01-15,42,True,7.3,0.4,11.1,0.0,4.7,3.4,5.45,15.45,10.0,0.5995896841413899,1
452,2022-12-17,23,True,-7.1,0.0,-7.2,0.0,-7.6,1.4,14.6,17.6,3.0,0.17731136907554035,0
453,2020-08-11,24,True,22.9,0.0,24.6,6.2,20.5,0.5,12.4,1.75,0.0,0.05448941413423795,0
454,2024-07-27,37,True,26.5,0.0,29.5,0.0,27.3,0.0,0.0,0.0,0.0,0.05448941413423795,0
455,2021-08-22,38,True,19.1,0.2,18.6,2.0,19.7,0.0,5.7,1.15,0.0,0.05448941413423795,0
456,2022-08-24,39,True,29.5,0.0,31.6,4.0,28.5,2.7,8.0,5.4,0.0,0.05448941413423795,0
457,2020-07-26,23,False,25.1,0.0,25.8,0.0,25.9,0.1,0.0,0.2,0.2,0.05,0
458,2021-09-04,35,False,14.5,0.1,17.0,0.0,14.9,0.0,2.5,3.55,1.05,0.05,0
459,2024-08-30,47,True,30.7,0.0,25.3,5.7,32.4,2.0,11.4,4.0,0.0,0.05448941413423795,0
460,2020-11-07,25,True,9.5,0.0,8.8,9.0,11.1,0.0,24.6,5.45,0.0,0.05448941413423795,0
461,2023-10-22,22,True,9.4,23.1,10.5,28.3,10.1,26.9,62.35,59.75,0.0,0.05448941413423795,0
462,2025-07-23,55,True,22.0,1.8,23.3,0.0,23.2,1.8,0.0,3.6,3.6,0.2602386688769131,0
463,2024-02-18,21,True,3.7,0.1,-1.6,1.3,5.9,3.0,14.4,14.05,0.0,0.05448941413423795,0
464,2024-10-11,35,True,13.3,0.3,8.2,0.0,13.7,0.0,6.9,4.15,0.0,0.05448941413423795,0
465,2020-08-22,26,False,30.0,3.5,29.9,5.7,33.2,4.6,11.4,9.2,0.0,0.05,0
466,2021-07-23,16,True,23.0,0.1,26.4,2.5,22.5,0.0,5.0,0.0,0.0,0.05448941413423795,0
467,2025-06-25,48,True,20.1,9.4,20.0,0.0,18.9,4.6,1.0,10.75,9.75,0.599446276048953,1
468,2024-06-09,15,True,20.7,1.2,23.6,11.6,18.5,1.4,23.2,4.55,0.0,0.05448941413423795,0
469,2023-09-29,16,True,25.2,0.0,20.9,2.2,23.8,0.0,4.95,0.0,0.0,0.05448941413423795,0
470,2023-12-22,34,False,4.2,4.0,2.7,4.3,6.8,3.9,18.25,15.4,0.0,0.05,1
